57915.000000 	 h65858c1:3 	 16.580505  	 12 	 18.043772  	 14 
57915.000000 	 h53877c1:3 	 18.120641  	 13 	 19.958466  	 15 
57915.000000 	 h2478c1:3 	 14.168269  	 9 	 14.926265  	 10 
57915.000000 	 h10148c1:3 	 5.035914  	 4 	 5.035914  	 4 
57915.000000 	 h54647c2:3 	 12.267678  	 7 	 12.267678  	 7 
57915.000000 	 h36787c1:3 	 21.619315  	 14 	 22.668562  	 15 
57915.000000 	 h41083c2:3 	 5.908663  	 4 	 5.908663  	 4 
57915.000000 	 h34725c1:3 	 11.744215  	 6 	 12.691184  	 7 
57915.000000 	 h26224c1:3 	 9.892432  	 6 	 10.786072  	 7 
57915.000000 	 h49814c1:3 	 6.247642  	 4 	 6.247642  	 4 
57915.000000 	 h40708c1:3 	 17.896511  	 12 	 19.783821  	 14 
57915.000000 	 h74725c1:3 	 5.980699  	 3 	 5.980699  	 3 
57915.000000 	 h16838c1:3 	 15.032050  	 9 	 15.809568  	 10 
57915.000000 	 carIn7170:1 	 6.226320  	 4 	 6.226320  	 4 
57915.000000 	 h61035c1:3 	 22.972819  	 14 	 24.158460  	 15 
57915.000000 	 h44857c1:3 	 17.369492  	 12 	 18.812804  	 14 
57915.000000 	 h4227c2:3 	 5.647322  	 3 	 5.647322  	 3 
57915.000000 	 h71987c1:3 	 19.008376  	 13 	 20.830122  	 15 
57915.000000 	 h44011c1:3 	 14.806400  	 9 	 15.351099  	 10 
57915.000000 	 h17812c1:1 	 16.993295  	 12 	 18.469502  	 14 
57915.000000 	 randUni20115:1 	 2.736786  	 2 	 2.736786  	 2 
57915.000000 	 h71872c1:3 	 16.989112  	 12 	 18.670505  	 14 
57915.000000 	 h15369c1:3 	 2.513708  	 1 	 2.513708  	 1 
57930.000000 	 h62881c1:3 	 9.345234  	 6 	 10.340194  	 7 
57930.000000 	 randUni20115:1 	 11.007866  	 6 	 11.007866  	 6 
57930.000000 	 h35103c1:1 	 9.799793  	 6 	 10.839091  	 7 
57930.000000 	 h4227c2:3 	 5.972029  	 3 	 5.972029  	 3 
57930.000000 	 h58490c1:3 	 10.003454  	 6 	 10.913341  	 7 
57930.000000 	 h50568c2:3 	 13.531750  	 8 	 14.507862  	 9 
57930.000000 	 h15369c1:3 	 2.889313  	 1 	 2.889313  	 1 
57930.000000 	 h8068c2:3 	 3.379873  	 2 	 3.379873  	 2 
57930.000000 	 h49814c1:3 	 11.023089  	 6 	 11.023089  	 6 
57930.000000 	 AVL---_8_42 	 4.524735  	 3 	 4.524735  	 3 
57930.000000 	 h38154c1:3 	 11.843311  	 7 	 11.843311  	 7 
57930.000000 	 h2478c1:3 	 15.868453  	 9 	 17.000933  	 10 
57930.000000 	 h69056c1:3 	 10.159338  	 6 	 11.192843  	 7 
57930.000000 	 h64012c1:1 	 11.699475  	 7 	 11.699475  	 7 
57930.000000 	 h51461c1:1 	 5.752374  	 3 	 5.752374  	 3 
57930.000000 	 randUni924:1 	 13.014727  	 8 	 14.321203  	 9 
57930.000000 	 h44011c1:3 	 16.188684  	 9 	 17.098509  	 10 
57930.000000 	 h36787c1:3 	 8.807866  	 5 	 8.807866  	 5 
57930.000000 	 AVL---_12_42 	 18.793873  	 9 	 19.984890  	 10 
57930.000000 	 h26224c1:3 	 10.551203  	 6 	 11.678407  	 7 
57930.000000 	 h65858c1:3 	 11.779212  	 7 	 12.696206  	 8 
57930.000000 	 h31852c1:3 	 11.905427  	 6 	 11.905427  	 6 
57930.000000 	 h40708c1:3 	 12.075451  	 7 	 12.075451  	 7 
57930.000000 	 h71872c1:3 	 12.064077  	 7 	 13.161668  	 8 
57930.000000 	 h26973c1:3 	 3.604645  	 2 	 3.604645  	 2 
57930.000000 	 h71987c1:3 	 11.948905  	 7 	 11.948905  	 7 
57930.000000 	 h55444c1:3 	 3.756416  	 2 	 3.756416  	 2 
57930.000000 	 h54647c2:3 	 12.741698  	 7 	 12.741698  	 7 
57930.000000 	 carIn7170:1 	 11.089162  	 6 	 11.089162  	 6 
57930.000000 	 h68036c1:3 	 2.010543  	 1 	 2.010543  	 1 
57930.000000 	 h17812c1:1 	 12.231431  	 7 	 13.193129  	 8 
57930.000000 	 carIn6733:1 	 17.625075  	 9 	 19.110929  	 10 
57930.000000 	 h16838c1:3 	 16.795826  	 9 	 17.901963  	 10 
57930.000000 	 h10148c1:3 	 4.270445  	 3 	 4.270445  	 3 
57930.000000 	 randUni10099:1 	 12.333680  	 7 	 13.301607  	 8 
57930.000000 	 h39908c1:3 	 12.631817  	 7 	 12.631817  	 7 
